"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-03","0","0","0",",0","9",",0","7",",0","5",",0","5",",0","0",",0","21",",0","1",",0","4",",0","0",",0","4",",0,13,","6",",,0,31,","8.7",",,0,31,","0.90",",,0,02,","75",",0,27,","5046","0","748",",0","2.54",",,,0","24.9",",,,0","40.9",",0","54.2",",,,0","27.6",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-04","0","0","0",",0","8",",0","5",",0","2",",0","1",",0","0",",0","9",",0","0",",0","15",",0","0",",0","15",",0,01,","3",",,0,09,+","2.7",",,0,09,","0.53",",,0,22,","86",",0,07,","5450","0","403",",0","1.48",",,,0","4.7",",,,0","51.5",",0","66.5",",,,0","36.6",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-05","29","0","29",",0","10",",0","6",",0","0",",0","1",",0","0",",0","1",",0","0",",0","20",",0","0",",0","28",",0,03,","0",",,0,31,+","1.0",",,0,02,","1.86",",,0,19,","89",",0,16,+","5658","0","208",",0","3.70",",,,0","1.0",",,,0","59.3",",0","73.5",",,,0","45.0",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-06","222","0","192",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","40",",0,01,","0",",,0,30,+","0.0",",,0,30,+","0.18",",,0,21,","98",",0,24,","5672","0","15",",0","0.70",",,,0","0.0",",,,0","70.9",",0","85.7",",,,0","56.1",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-07","464","0","242",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","48",",0,21,+","0",",,0,31,+","0.0",",,0,31,+","0.34",",,0,19,","96",",0,13,","1","0","1",",0","0.71",",,,0","0.0",",,,0","72.8",",0","88.4",",,,0","57.1",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-08","680","0","216",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","46",",0,28,","0",",,0,31,+","0.0",",,0,31,+","0.75",",,0,04,","97",",0,15,","5","0","4",",0","1.34",",,,0","0.0",",,,0","71.8",",0","86.9",",,,0","56.8",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-09","726","0","46",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","33",",0,29,","0",",,0,30,+","0.0",",,0,30,+","0.98",",,0,12,","93",",0,07,","133","0","128",",0","2.02",",,,0","0.0",",,,0","62.3",",0","77.3",",,,0","47.2",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-10","726","0","0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","25",",0,28,","0",",,0,31,+","0.0",",,0,31,+","0.03",",,0,06,","80",",0,12,","451","0","318",",0","0.03",",,,0","0.0",",,,0","54.8",",0","69.8",",,,0","39.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-11","726","0","0",",0","3",",0","2",",0","7",",0","1",",0","0",",0","20",",0","0",",0","3",",0","0",",0","13",",0,27,","4",",,0,15,","5.7",",,0,15,","0.62",",,0,15,","75",",0,01,","1153","0","702",",0","0.75",",,,0","5.7",",,,0","41.6",",0","54.2",",,,0","29.0",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1988-12","726","0","0",",0","5",",0","4",",0","24",",0","4",",0","1",",0","30",",0","6",",0","0",",0","0",",0","0",",0,27,","12",",,0,07,","12.4",",,0,07,","0.77",",,0,07,","65",",0,02,","2153","0","1000",",0","2.16",",,,0","31.5",",,,0","32.8",",0","45.4",",,,0","20.1",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1989-01","0",,"0",",0","5",",0","3",",0","17",",0","2",",0","0",",0","27",",0","3",",0","0",",0","0",",0","5",",0,13,","9",",,0,28,","8.6",",,0,28,","0.77",",,0,28,","69",",0,31,","3038",,"885",",0","1.20",",,,0","14.2",",,,0","36.4",",0","49.5",",,,0","23.3",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1989-02","0",,"0",",0","10",",0","4",",0","24",",0","5",",0","8",",0","27",",0","11",",0","0",",0","0",",0","-24",",0,05,","8",",,0,05,","6.5",",,0,04,","0.56",",,0,04,","68",",0,25,","4185",,"1146",",0","1.27",",,,0","14.8",",,,0","24.1",",0","35.3",",,,0","12.8",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1989-03","0",,"0",",0","4",",0","4",",0","4","2,0","3",",0","2",",0","15",",0","3",",0","8",",0","0",",0","-1",",0,05,","6","2,,0,20,","6.5",",,0,20,","0.48",",,0,20,","79",",0,10,","4808",,"623",",0","0.97",",,,0","10.5",",,,0","44.9",",0","60.1",",,,0","29.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1989-04","19",,"19",",0","11",",0","5",",0","4",",0","2",",0","0",",0","10",",0","0",",0","13",",0","0",",0","9",",0,10,","12",",,0,09,","11.8",",,0,09,","0.75",",,0,09,","88",",0,21,","5241",,"432",",0","1.95",",,,0","15.8",",,,0","51.2",",0","65.0",",,,0","37.4",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1989-05","51",,"32",",0","11",",0","6",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","2",",0","24",",0,01,","0",",,0,31,+","0.0",",,0,31,+","0.83",",,0,14,","91",",0,28,","5453",,"212",",0","2.69",",,,0","0.0",",,,0","59.2",",0","74.0",",,,0","44.4",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1989-06","123",,"71",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","41",",0,05,","0",",,0,30,+","0.0",",,0,30,+","0.77",",,0,10,","94",",0,30,+","5547",,"94",",0","2.93",",,,0","0.0",",,,0","64.2",",0","78.6",",,,0","49.9",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1989-07","378",,"256",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","52",",0,19,+","0",",,0,31,+","0.0",",,0,31,+","0.61",",,0,30,","100",",0,08,+","1",,"1",",0","1.43",",,,0","0.0",",,,0","73.2",",0","89.5",",,,0","56.9",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-04",,,"0",",0","17",",0","5",",0","1",",0","1",",0","0",",0","11",",0","0",",0","7",",0","0",",0","16",",0,06,","7",",,0,05,","6.8",",,0,05,","0.82",",,0,05,","74",",0,28,+",,,"511",",0","2.17",",,,0","7.6",",,,0","48.0",",0","60.6",",,,0","35.4",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-05",,,"5",",0","13",",0","6",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15",",0","0",",0","29",",0,10,","0",",,0,31,+","0.1",",,0,01,","0.56",",,0,29,","85",",0,23,",,,"327",",0","1.73",",,,0","0.1",",,,0","54.6",",0","68.9",",,,0","40.3",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-06",,,"172",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","40",",0,02,","0",",,0,30,+","0.0",",,0,30,+","0.24",",,0,20,","100",",0,27,",,,"23",",0","0.39",",,,0","0.0",",,,0","70.0",",0","86.4",",,,0","53.5",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-07",,,"147",",0","16",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","47",",0,23,+","0",",,0,31,+","0.0",",,0,31,+","2.12",",,0,20,","99",",0,02,","34","0","34",",0","4.23",",,,0","0.0",",,,0","68.6",",0","81.6",",,,0","55.6",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-08",,,"132",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","48",",0,13,+","0",",,0,31,+","0.0",",,0,31,+","0.53",",,0,12,","94",",0,30,","49","0","14",",0","1.13",",,,0","0.0",",,,0","68.8",",0","82.8",",,,0","54.8",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-09",,,"75",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","40",",0,23,","0",",,0,30,+","0.0",",,0,30,+","0.30",",,0,21,","95",",0,13,","132","0","83",",0","1.84",",,,0","0.0",",,,0","64.7",",0","77.9",",,,0","51.5",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-10",,,"8","1,0","5",",0","2",",0","1",",0","2",",0","0",",0","7",",0","0","1,0","17","1,0","0","1,0","24",",0,21,+","2",",,0,08,","4.1",",,0,08,","0.50",",,0,08,","83","1,0,05,","469","0","337","1,0","0.96",",,,0","6.1",",,,0","54.0","1,0","68.6","1,,,0","39.5",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-11",,,"0",",0","4",",0","4",",0","9",",0","4",",0","0",",0","14",",0","2",",0","6",",0","0",",0","9",",0,07,","7",",,0,06,","8.2",",,0,06,","0.62",",,0,06,","77",",0,25,+","1065","0","595",",0","1.59",",,,0","17.1",",,,0","45.2",",0","57.8",",,,0","32.5",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1990-12",,,"0",",0","9",",0","1",",0","14",",0","5",",0","7",",0","26",",0","8",",0","0",",0","0",",0","-24",",0,22,","5",",,0,22,+","3.7",",,0,20,","0.35",",,0,20,","67",",0,11,+","2234","0","1169",",0","0.75",",,,0","12.7",",,,0","27.3",",0","40.4",",,,0","14.2",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-01","0","0","0",",0","6",",0","5",",0","21",",0","6",",0","2",",0","30",",0","6",",0","0",",0","0",",0","-2",",0,29,","7",",,0,25,","4.0",",,0,16,","0.25",",,0,16,","58",",0,31,","3322","0","1088",",0","1.06",",,,0","17.0",",,,0","29.9",",0","42.3",",,,0","17.5",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-02","0","0","0",",0","3",",0","1",",0","4",",0","1",",0","0",",0","21",",0","0",",0","0",",0","0",",0","8",",0,25,","3",",,0,24,","2.5",",,0,24,","0.13",",,0,24,","65",",0,22,","3995","0","673",",0","0.15",",,,0","2.8",",,,0","41.0",",0","53.2",",,,0","28.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-03","0","0","0",",0","7",",0","2",",0","0",",0","1",",0","0",",0","23",",0","0",",0","0",",0","0",",0","20",",0,07,+","0",",T,0,29,+","1.0",",,0,22,","0.15",",,0,05,","69",",0,25,+","4684","0","689",",0","0.43",",,,0","2.0",",,,0","42.8",",0","55.1",",,,0","30.4",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-04","1","0","1",",0","10",",0","5",",0","3",",0","3",",0","0",",0","8",",0","0",",0","7",",0","0",",0","19",",0,13,","6",",,0,12,","7.5",",,0,12,","0.93",",,0,30,","80",",0,06,+","5202","0","518",",0","2.41",",,,0","19.1",",,,0","47.7",",0","59.9",",,,0","35.6",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-05","9","0","7",",0","12",",0","8",",0","0",",0","0",",0","0",",0","2",",0","0",",0","20",",0","0",",0","29",",0,03,","0",",,0,31,+","0.4",",,0,05,","0.99",",,0,16,","84",",0,19,+","5420","0","217",",0","2.90",",,,0","0.4",",,,0","58.2",",0","71.7",",,,0","44.8",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-06","103","0","94",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","47",",0,03,","0",",,0,30,+","0.0",",,0,30,+","2.33",",,0,01,","95",",0,25,","5467","0","47",",0","3.59",",,,0","0.0",",,,0","66.6",",0","79.9",",,,0","53.2",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-07","290","0","187",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","10",",0","50",",0,26,","0",",,0,31,+","0.0",",,0,31,+","0.65",",,0,23,","96",",0,06,+","17","0","17",",0","3.11",",,,0","0.0",",,,0","70.5",",0","84.0",",,,0","57.0",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-08","426","0","136",",0","15",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","51",",0,07,","0",",,0,31,+","0.0",",,0,31,+","1.48",",,0,03,","91",",0,22,","25","0","7",",0","2.08",",,,0","0.0",",,,0","69.2",",0","82.3",",,,0","56.0",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-09","452","0","25",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","35",",0,24,","0",",,0,30,+","0.0",",,0,30,+","0.82",",,0,30,","85",",0,02,","151","0","126",",0","1.21",",,,0","0.0",",,,0","61.7",",0","75.7",",,,0","47.6",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-10","471","0","19","1,0","7",",0","4",",0","4",",0","2",",0","0",",0","11",",0","2","1,0","16","1,0","0","1,0","5",",0,31,","6",",,0,30,","8.7",",,0,30,","0.31",",,0,04,","87","1,0,16,","549","0","398","1,0","0.94",",,,0","13.6",",,,0","52.2","1,0","66.6","1,,,0","37.9",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-11","471","0","0",",0","14",",0","10",",0","17",",0","9",",0","1",",0","23",",0","5",",0","0",",0","0",",0","-1",",0,02,","6",",,0,30,+","5.4",",,0,01,","0.65",",,0,17,","69",",0,12,","1388","0","838",",0","3.30",",,,0","29.0",",,,0","37.1",",0","47.8",",,,0","26.3",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1991-12","471","0","0",",0","1",",0","0",",0","4",",0","0",",0","0",",0","29",",0","1",",0","0",",0","0",",0","8",",0,02,+","4",",,0,01,","0.2",",,0,20,","0.01",",,0,20,","63",",0,16,+","2307","0","920",",0","0.01",",,,0","0.2",",,,0","35.3",",0","46.9",",,,0","23.8",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-01","0","0","0","3,0","6",",0","3",",0","15",",0","5",",0","1","3,0","26","3,0","1",",0","0",",0","0",",0","-5","3,0,15,","6",",,0,15,","4.8",",,0,12,","0.29",",,0,12,","63",",0,31,","3139","0","832",",0","0.67",",,,0","10.9",",,,0","35.6","3,0","48.3",",,,0","22.9","3,,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-02","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","0",",0","0",",0","19",",0,05,","0",",,0,29,+","0.0",",T,0,25,","0.00",",T,0,25,+","69",",0,29,","3847","0","708",",0","0.00",",T,,0","0.0",",T,,0","40.6",",0","52.2",",,,0","29.0",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-03","0","0","0","1,0","14",",0","7",",0","7","2,0","2","2,0","0",",0","13",",0","0","1,0","0","1,0","0","1,0","13",",0,10,","14","2,,0,09,","16.1","2,,0,09,","1.86",",,0,09,","65","1,0,01,","4498","0","651","1,0","5.17",",,,0","19.7","2,,,0","43.3","1,0","54.8","1,,,0","31.8",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-04","6","0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","21",",0,01,","0",",,0,30,+","0.0",",,0,30,+","0.31",",,0,16,","87",",0,30,","4827","0","329",",0","0.46",",,,0","0.0",",,,0","54.2",",0","68.1",",,,0","40.4",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-05","20","0","13",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","37",",0,28,","0",",,0,31,+","0.0",",,0,31,+","0.52",",,0,25,","87",",0,18,","5025","0","198",",0","1.70",",,,0","0.0",",,,0","59.1",",0","73.0",",,,0","45.1",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-06","51","0","32",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","39",",0,02,","0",",,0,30,+","0.0",",,0,30,+","0.49",",,0,01,","90",",0,30,","5120","0","95",",0","0.97",",,,0","0.0",",,,0","62.9",",0","76.4",",,,0","49.3",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-07","175","0","124",",0","16",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","44",",0,03,","0",",,0,31,+","0.0",",,0,31,+","0.32",",,0,20,","98",",0,06,","22","0","22",",0","1.14",",,,0","0.0",",,,0","68.3",",0","83.0",",,,0","53.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-08","274","0","98",",0","16",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","42",",0,27,","0",",,0,31,+","0.0",",,0,31,+","2.00",",,0,24,","94",",0,09,","80","0","58",",0","3.09",",,,0","0.0",",,,0","66.3",",0","80.0",",,,0","52.6",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-09","330","0","56",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","36",",0,28,","0",",,0,30,+","0.0",",,0,30,+","0.02",",,0,20,","89",",0,11,","153","0","73",",0","0.02",",,,0","0.0",",,,0","64.4",",0","79.4",",,,0","49.4",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-10","335","0","5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","5",",0","0",",0","15",",0","0",",0","23",",0,16,","0",",,0,31,+","0.0",",T,0,29,","0.25",",,0,26,","84",",0,13,+","499","0","346",",0","0.80",",,,0","0.0",",T,,0","54.0",",0","68.4",",,,0","39.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-11","335","0","0","1,0","8",",0","6",",0","13",",0","6",",0","0",",0","26",",0","4","1,0","0","1,0","0","1,0","4",",0,25,","22",",,0,24,","12.1",",,0,23,","0.63",",,0,23,","67","1,0,15,","1395","0","896","1,0","2.56",",,,0","44.7",",,,0","34.2","1,0","45.7","1,,,0","22.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1992-12","335","0","0","1,0","8",",0","4",",0","31",",0","5",",0","0",",0","29",",0","6","1,0","0","1,0","0","1,0","1",",0,19,","11",",,0,04,","5.0",",,0,04,","0.27",",,0,13,","61","1,0,11,","2465","0","1070","1,0","0.85",",,,0","18.9",",,,0","29.4","1,0","41.3","1,,,0","17.4",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1993-01","0","0","0",",0","4",",0","1",",0","20",",0","1",",0","3",",0","30",",0","10",",0","0",",0","0",",0","-6",",0,10,","6",",,0,10,+","4.1",",,0,09,","0.16",",,0,09,","61",",0,22,","3601","0","1136",",0","0.25",",,,0","5.8",",,,0","28.3",",0","39.0",",,,0","17.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1993-02","0","0","0",",0","7",",0","3",",0","9",",0","4",",0","2",",0","27",",0","6",",0","0",",0","0",",0","-8",",0,17,","4",",,0,17,+","2.7",",,0,15,","0.47",",,0,10,","57",",0,19,","4565","0","964",",0","0.90",",,,0","9.3",",,,0","30.6",",0","40.9",",,,0","20.2",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1993-03","0","0","0","1,0","9",",0","5",",0","3",",0","2",",0","0",",0","16",",0","0","1,0","3","1,0","0","1,0","5",",0,13,","5",",,0,12,","7.1",",,0,12,","0.85",",,0,30,","72","1,0,25,","5220","0","655","1,0","2.15",",,,0","11.9",",,,0","42.8","1,0","54.9","1,,,0","30.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1993-04","0","0","0",",0","15",",0","6",",0","0",",0","1",",0","0",",0","12",",0","0",",0","4",",0","0",",0","27",",0,21,+","0",",T,0,07,+","3.8",",,0,13,","0.95",",,0,13,","75",",0,26,","5743","0","523",",0","2.57",",,,0","4.8",",,,0","47.6",",0","60.2",",,,0","34.9",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1993-05","3","0","3",",0","15",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","32",",0,02,","0",",,0,31,+","0.0",",T,0,01,","0.52",",,0,17,","83",",0,26,","5980","0","237",",0","1.74",",,,0","0.0",",T,,0","57.5",",0","70.4",",,,0","44.5",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1993-06","82","0","79",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","40",",0,04,","0",",,0,30,+","0.0",",,0,30,+","1.89",",,0,18,","94",",0,29,","6074","0","94",",0","3.39",",,,0","0.0",",,,0","64.5",",0","79.3",",,,0","49.7",",,,0"
"USC00050848","BOULDER, CO US","39.9919","-105.2667","1671.5","1993-07","226","0","143",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","46",",0,07,","0",",,0,31,+","0.0",",,0,31,+","0.58",",,0,11,","96",",0,10,","5","0","5",",0","1.40",",,,0","0.0",",,,0","69.5",",0","84.3",",,,0","54.6",",,,0"
